Id,CHURN,Gender,Status,Children,Est Income,Car Owner,Age,Paymethod,Usage,RatePlan,pChurn,3_Class,5_Class,is_test_set
823,T,F,S,0,15989.3,N,61.693332999999996,CC,29.17,3,0.8206021776022171,1.0,0.75,False
824,T,M,M,0,69168.4,Y,62.426667,CC,234.91,4,0.5357954369858198,0.5,0.5,False
825,F,M,M,1,92148.5,Y,33.0,CC,113.68,2,0.2336807433188572,0.0,0.25,False
826,F,M,M,0,96681.0,Y,19.76,CC,73.76,2,0.3588990587569674,0.5,0.25,False
827,F,M,S,0,62705.9,Y,33.0,CC,33.44,2,0.7937317871541966,1.0,0.75,False
828,F,M,S,0,80221.2,N,29.026667,Auto,50.48,2,0.5052119530720655,0.5,0.5,False
829,F,M,S,0,84479.2,N,32.0,CC,56.23,2,0.7063832204697064,0.5,0.75,False
830,F,F,M,2,64977.4,N,38.193333,CC,45.77,2,0.10805725397310324,0.0,0.0,False
831,T,F,M,0,77994.0,N,50.553333,CH,102.02,1,0.3715554193733984,0.5,0.25,False
832,F,M,M,2,90103.7,N,34.946667,CC,66.45,2,0.09649086601658168,0.0,0.0,True
833,T,F,M,0,59008.4,Y,30.18,CC,31.59,1,0.395292969469214,0.5,0.5,False
834,F,M,M,2,5265.35,N,52.873332999999995,Auto,31.1,4,0.11870013135461265,0.0,0.0,True
835,F,M,S,1,84978.1,N,21.64,CH,88.79,2,0.6544496879275684,0.5,0.75,False
836,T,F,M,2,36647.9,N,49.986667,CC,107.38,1,0.16382647066876055,0.0,0.25,False
837,T,F,S,0,64319.2,N,41.226667,CH,40.16,1,0.7640331694124901,1.0,0.75,False
838,F,F,S,1,73338.0,N,48.246666999999995,Auto,29.93,2,0.28197475107169473,0.5,0.25,True
839,T,F,S,0,433.74,N,60.746667,CC,44.22,1,0.8456769526203374,1.0,0.75,False
840,F,F,M,2,16962.2,N,45.36,CC,27.57,2,0.18370129949757846,0.0,0.25,False
841,F,M,M,2,10708.3,N,26.026667,CH,142.95,4,0.4134564634483861,0.5,0.5,True
842,T,F,M,0,2031.61,N,20.3,CC,109.04,3,0.6453839763748079,0.5,0.75,False
843,F,F,S,2,16938.5,N,43.0,CH,22.11,4,0.6339688442745219,0.5,0.75,True
844,F,F,M,0,55221.0,N,47.0,CC,15.69,3,0.3463405634286729,0.5,0.25,False
845,F,F,M,1,8073.11,N,48.0,Auto,89.05,3,0.20517167964190244,0.0,0.25,True
846,F,M,M,0,95448.6,Y,53.68,CH,29.46,4,0.3821591422348819,0.5,0.5,True
847,T,M,S,1,24141.5,Y,17.006667,CC,125.87,1,0.8223675136997762,1.0,0.75,False
848,F,M,S,2,63152.6,Y,63.17333299999999,CC,70.01,2,0.4601743737459436,0.5,0.5,False
849,F,M,S,2,72084.7,N,55.64,CC,38.13,2,0.3639823585607231,0.5,0.25,False
850,F,F,S,0,42760.5,N,52.646667,CC,53.7,2,0.7681278684606395,1.0,0.75,False
851,F,F,S,1,49072.0,N,62.0,Auto,34.25,2,0.3442333918159885,0.5,0.25,False
852,F,F,M,0,27371.8,Y,41.0,CC,142.7,4,0.6130835268420491,0.5,0.5,False
853,T,M,M,0,71472.9,N,41.913333,CH,130.22,1,0.4691463093827633,0.5,0.5,False
854,F,F,M,0,95405.7,N,43.0,CC,13.96,4,0.23779598180957526,0.0,0.25,False
855,F,F,S,0,95786.8,Y,46.0,CC,108.79,4,0.7167895550410972,0.5,0.75,False
856,T,M,S,0,90321.6,N,55.113333,CC,12.39,3,0.6387140228163557,0.5,0.75,False
857,T,M,S,0,90478.6,N,54.553332999999995,CH,154.49,2,0.778614149144336,1.0,0.75,False
858,F,F,M,2,56187.0,N,55.0,CH,21.83,1,0.13178959264632364,0.0,0.25,False
859,T,F,S,1,42000.0,N,24.393333,CC,229.64,2,0.7668267378691656,1.0,0.75,False
860,F,M,M,0,9780.66,N,24.546667000000003,CC,21.39,2,0.5784026284886372,0.5,0.5,False
861,F,M,M,2,29616.0,N,49.426667,CH,75.29,1,0.2444568637988208,0.0,0.25,False
862,F,M,M,0,19732.8,N,50.673333,CC,47.25,4,0.5459181184468993,0.5,0.5,True
863,F,M,S,1,41690.5,Y,14.64,CC,31.45,2,0.7423059107191603,0.5,0.75,False
864,F,M,S,2,96.33,N,56.473333,CC,59.01,4,0.6626465115577495,0.5,0.75,True
865,F,F,M,2,52004.8,N,25.14,CH,28.14,2,0.17236868048661702,0.0,0.25,False
866,F,M,M,2,53010.8,N,18.84,CC,58.87,1,0.16021430873573786,0.0,0.25,False
867,F,M,M,1,75004.5,N,64.8,CC,58.72,2,0.1813137733738331,0.0,0.25,True
868,F,M,M,0,19749.3,N,60.36666700000001,CC,34.17,1,0.4832301272124788,0.5,0.5,False
869,F,M,S,1,57626.9,Y,43.906667,CC,48.35,1,0.6543297722128326,0.5,0.75,False
870,F,M,D,0,20078.0,N,32.846667,CC,15.98,2,0.6649625522771174,0.5,0.75,False
871,F,F,M,2,47902.0,N,26.033333,Auto,72.31,2,0.06757243537248925,0.0,0.0,False
872,T,M,M,1,7545.96,Y,16.753332999999998,CC,200.75,2,0.6064582316403972,0.5,0.5,False
873,T,F,S,0,78851.3,N,48.373333,CC,29.04,4,0.6713664482597035,0.5,0.75,False
874,T,F,S,1,17540.7,Y,62.786667,Auto,36.2,4,0.5366513953162649,0.5,0.5,False
875,T,F,M,0,83891.9,Y,61.02,CH,74.4,4,0.4039373023814825,0.5,0.5,False
876,T,F,S,2,28220.8,N,38.766667,CC,38.95,4,0.5342272554324926,0.5,0.5,False
877,T,F,S,0,28589.1,N,15.6,CC,100.28,2,0.8551092388797451,1.0,0.75,False
878,F,F,M,2,5237.63,N,48.753333000000005,CC,78.02,3,0.2427010700025612,0.0,0.25,False
879,T,M,S,2,89459.9,N,53.28,CC,36.05,2,0.30806873126357026,0.5,0.25,True
880,T,F,S,1,13576.5,N,39.426667,CC,40.49,3,0.7342563624760365,0.5,0.75,False
881,T,F,M,2,67388.0,N,53.12,CC,96.33,4,0.12043816935566587,0.0,0.0,False
882,F,F,M,1,57063.0,Y,52.333333,CH,98.1,4,0.3598637683285215,0.5,0.25,False
883,T,F,M,2,84166.1,N,54.013332999999996,CC,15.02,1,0.06683215794474275,0.0,0.0,False
884,F,F,S,0,45612.9,N,14.3,CC,323.82,4,0.9079437116699224,1.0,1.0,False
885,T,F,S,1,7737.94,N,42.666667,CC,61.9,3,0.7588773932192691,1.0,0.75,False
886,T,M,S,2,65000.0,N,45.0,CH,314.62,1,0.6672206659013783,0.5,0.75,False
887,F,F,M,2,45287.6,Y,29.026667,CC,2.97,3,0.16556447279047448,0.0,0.25,False
888,T,F,M,2,59613.1,N,34.32,CC,175.78,1,0.15776503142824908,0.0,0.25,True
889,T,F,S,1,16326.7,N,50.613333000000004,CC,1.34,3,0.6880359246921104,0.5,0.75,True
890,T,F,S,2,9559.78,N,51.38,CC,77.91,2,0.5868142473772138,0.5,0.5,False
891,F,F,M,2,42031.8,N,50.753333000000005,CH,59.78,3,0.19245992455206046,0.0,0.25,False
892,F,F,M,2,83284.1,Y,28.42,Auto,35.96,3,0.047152329453784746,0.0,0.0,True
893,F,M,M,1,39229.1,N,26.26,CC,47.1,4,0.33902889660487256,0.5,0.25,False
894,F,F,S,0,68427.4,N,42.393333,Auto,73.81,2,0.5037204398221735,0.5,0.5,False
895,T,M,S,0,3601.71,N,49.266667,Auto,125.6,4,0.7962578685723237,1.0,0.75,False
896,T,F,S,0,98716.3,N,55.66,CC,43.13,4,0.6020891173000938,0.5,0.5,False
897,F,F,S,2,66182.7,Y,62.48,Auto,58.87,2,0.21020299236476647,0.0,0.25,False
898,T,F,M,2,84789.3,N,50.433333000000005,CH,33.47,4,0.10936598198365599,0.0,0.0,True
899,T,F,M,2,35976.5,Y,48.853333,Auto,50.63,4,0.08853688188489436,0.0,0.0,False
900,F,F,M,0,32703.1,Y,64.92,CC,72.89,4,0.5068772568370277,0.5,0.5,False
901,F,F,M,2,8204.72,N,52.973333,CH,39.79,1,0.24913041211308884,0.0,0.25,True
902,F,M,M,1,97180.4,N,33.0,Auto,63.51,2,0.07240763875776646,0.0,0.0,False
903,T,F,S,2,38280.0,N,33.74,Auto,86.61,4,0.31781054728889113,0.5,0.25,False
904,T,M,S,0,64136.6,Y,61.106667,CC,142.37,1,0.8057110716127625,1.0,0.75,True
905,T,F,M,2,45429.7,Y,61.713333,CH,97.74,3,0.227403665214874,0.0,0.25,False
906,T,F,S,0,25285.5,N,53.986667000000004,CC,21.3,2,0.7949647100844551,1.0,0.75,False
907,F,F,M,2,77551.1,Y,33.6,CC,62.42,2,0.11884691408934762,0.0,0.0,False
908,T,F,M,0,38538.4,N,12.326667,CC,47.66,1,0.4552108948498163,0.5,0.5,False
909,F,M,M,0,92881.8,N,21.38,CC,93.57,2,0.3333963270889824,0.5,0.25,False
910,T,M,S,2,43634.5,N,21.78,CC,143.5,3,0.6075128492075096,0.5,0.5,True
911,T,F,S,1,13109.1,N,62.606667,Auto,62.87,2,0.4932751589109897,0.5,0.5,False
912,T,M,S,1,92647.5,N,56.04666700000001,CC,32.13,4,0.4818457385664549,0.5,0.5,False
913,F,M,S,2,21021.6,Y,62.753333,CC,14.95,2,0.5769105843034975,0.5,0.5,False
914,T,M,S,0,74460.7,Y,55.34,CC,206.46,2,0.823949016826059,1.0,0.75,True
915,T,F,S,2,28787.4,N,41.666667,Auto,86.06,1,0.3046300815082456,0.5,0.25,False
916,F,M,M,1,13091.6,N,59.126667000000005,CC,43.06,4,0.3794016045982633,0.5,0.5,True
917,F,F,M,2,62061.8,Y,45.92,Auto,82.08,2,0.062249764800408065,0.0,0.0,False
918,T,F,M,1,20550.9,Y,22.12,CC,85.64,4,0.4501276632320941,0.5,0.5,False
919,F,M,M,2,1765.41,N,18.766667,CC,47.99,3,0.3055358797829495,0.5,0.25,False
920,T,F,S,2,19131.1,N,56.18666700000001,Auto,57.07,4,0.3310572552563718,0.5,0.25,False
921,F,M,M,2,42750.3,Y,50.493333,Auto,134.97,1,0.101639095008343,0.0,0.0,False
922,T,F,S,2,2842.55,N,45.92,Auto,0.79,3,0.3513055021207384,0.5,0.25,False
923,F,M,M,2,22358.1,N,52.626667000000005,CC,29.25,1,0.1832269020590473,0.0,0.25,False
924,F,M,M,0,47870.8,Y,27.26,CC,13.82,2,0.4815300633151615,0.5,0.5,False
925,F,F,S,2,6440.46,Y,70.0,CH,49.86,4,0.6982125421695768,0.5,0.75,True
926,T,F,S,0,7325.5,N,36.92,CC,190.06,2,0.9025099178454388,1.0,1.0,False
927,F,M,M,1,63900.9,N,28.333333000000003,CC,47.4,2,0.24052409727028276,0.0,0.25,False
928,F,M,M,2,28766.9,N,46.84,CC,64.2,3,0.2058784832466834,0.0,0.25,False
929,F,M,M,1,5252.29,N,16.333333,Auto,19.73,2,0.23088440486554526,0.0,0.25,False
930,F,M,M,2,91272.2,Y,25.033333,CC,40.0,2,0.11373246113763914,0.0,0.0,True
931,T,M,S,0,69000.0,Y,42.0,CH,137.0,1,0.8546159640438122,1.0,0.75,True
932,F,M,M,2,1406.05,Y,19.306667,CC,26.72,2,0.32854280585843193,0.5,0.25,True
933,F,F,S,0,73228.3,N,61.0,Auto,50.58,3,0.4528475212094749,0.5,0.5,False
934,F,F,S,2,76231.9,N,63.806667000000004,Auto,152.76,3,0.2022181625324772,0.0,0.25,False
935,T,M,M,1,64792.3,N,52.146667,CH,51.41,3,0.2833138655809709,0.5,0.25,False
936,T,F,S,0,93322.1,Y,40.313333,CH,38.72,1,0.7233091659668104,0.5,0.75,False
937,T,M,M,1,63437.3,N,63.653332999999996,CC,14.98,4,0.20512268023022875,0.0,0.25,False
938,F,M,M,2,49910.7,Y,51.52,CC,51.14,4,0.1877957506688908,0.0,0.25,True
939,T,M,M,0,76161.4,Y,44.573333,CC,37.55,3,0.38164459439939546,0.5,0.5,True
940,F,F,M,2,55860.0,Y,14.573332999999998,CC,26.37,3,0.1655944811839203,0.0,0.25,False
941,T,F,S,1,12686.0,N,64.8,Auto,103.88,3,0.534316421318457,0.5,0.5,True
942,F,M,M,2,57360.8,Y,53.253333,CC,67.61,3,0.16955454236528567,0.0,0.25,False
943,T,M,M,1,92414.7,Y,45.513333,CC,40.06,4,0.2004050989886466,0.0,0.25,False
944,T,M,M,0,60102.7,N,42.14,CH,72.29,4,0.5067581257483453,0.5,0.5,False
945,F,F,M,2,17888.7,N,43.0,CC,361.88,4,0.400122811258092,0.5,0.5,False
946,T,F,S,1,12526.3,N,53.553332999999995,CC,40.59,2,0.7097525827351762,0.5,0.75,True
947,T,F,S,2,14578.8,Y,60.933333,Auto,107.02,2,0.40089250272822696,0.5,0.5,False
948,T,M,M,0,78572.2,Y,42.346667,CC,51.09,2,0.3738165490123433,0.5,0.25,True
949,F,F,M,2,48238.8,N,34.706666999999996,CC,191.32,1,0.1882029146792734,0.0,0.25,True
950,F,F,M,0,28770.9,N,12.34,CH,49.6,4,0.6091950542726838,0.5,0.5,False
951,F,F,M,2,87578.2,Y,53.36666700000001,CC,22.44,2,0.08371848073661475,0.0,0.0,False
952,F,F,M,2,86695.4,N,13.906667,CC,58.03,3,0.09991644868866342,0.0,0.0,False
953,F,F,S,2,76791.2,N,55.0,CC,43.71,3,0.32621031284610696,0.5,0.25,False
954,T,F,S,0,30763.8,Y,14.193332999999999,CC,57.17,2,0.8632242704841481,1.0,0.75,False
955,F,F,M,2,3193.6,N,54.04666700000001,CH,118.82,2,0.32048750571020634,0.5,0.25,False
956,F,M,M,1,69680.9,N,15.846667000000002,CC,39.8,2,0.2347998554765961,0.0,0.25,False
957,F,F,M,0,83287.0,N,67.0,Auto,119.82,3,0.1426593805950449,0.0,0.25,False
958,T,M,S,0,2056.06,Y,18.94,Auto,58.8,2,0.8164896379738859,1.0,0.75,False
959,F,F,M,2,7776.6,N,35.706666999999996,CC,94.2,4,0.2695770925744313,0.5,0.25,False
960,F,M,M,1,2067.82,N,47.853333,CC,85.9,3,0.454462093594001,0.5,0.5,False
961,T,M,S,0,68000.0,N,63.353333,CC,20.74,4,0.7166192344333185,0.5,0.75,False
962,T,M,M,0,69343.3,N,42.166667,CC,21.91,4,0.35921251015526057,0.5,0.25,False
963,F,F,M,0,14932.5,N,42.0,CC,11.42,4,0.5089323690028663,0.5,0.5,False
964,F,F,S,0,27498.1,N,43.0,CC,12.08,1,0.7878254831335261,1.0,0.75,False
965,F,M,M,2,21419.9,N,59.833332999999996,CC,129.51,1,0.22617737482254135,0.0,0.25,True
966,F,M,M,2,30665.2,Y,22.88,Auto,77.44,4,0.13648543367990745,0.0,0.25,True
967,F,F,M,1,78000.0,Y,58.56,Auto,37.04,4,0.08720665044631143,0.0,0.0,False
968,F,F,M,2,50561.3,N,46.0,CH,129.91,4,0.21843227109158794,0.0,0.25,False
969,T,F,S,2,23464.0,Y,52.0,CC,64.14,1,0.5660273983257241,0.5,0.5,False
970,F,F,M,2,194.57,N,70.0,CC,67.21,2,0.21814465907692224,0.0,0.25,False
971,F,F,M,1,98680.4,Y,70.0,CH,26.44,2,0.16530239540813196,0.0,0.25,False
972,T,M,M,0,65619.7,Y,52.0,CC,158.22,1,0.470628151150471,0.5,0.5,False
973,F,F,M,1,95620.3,Y,61.0,CC,104.53,1,0.1599708832654012,0.0,0.25,False
974,F,F,S,0,85275.0,N,42.0,Auto,174.09,4,0.5405744278765033,0.5,0.5,False
975,F,F,M,1,66921.4,Y,52.646667,CC,24.67,4,0.22086832808011256,0.0,0.25,False
976,F,F,M,1,98453.6,Y,62.0,Auto,25.38,1,0.05406656761229727,0.0,0.0,True
977,F,F,M,2,94026.8,Y,27.746667,CC,35.63,4,0.10061919320861412,0.0,0.0,False
978,F,F,S,2,57420.0,Y,43.0,Auto,277.72,4,0.4190646386678909,0.5,0.5,True
979,T,M,M,0,68000.0,N,49.0,CC,34.35,4,0.3625536154320349,0.5,0.25,False
980,F,M,M,2,47639.1,N,43.0,CC,57.11,1,0.1504904038007665,0.0,0.25,False
981,F,F,M,2,63234.5,Y,52.36,CH,1.16,1,0.13976356586313848,0.0,0.25,False
982,F,M,M,0,3911.9,N,38.413333,CC,39.36,2,0.5917350020749532,0.5,0.5,False
983,F,F,M,2,18296.4,Y,42.626667,CC,10.47,3,0.21820008583582465,0.0,0.25,False
984,T,F,S,0,39461.0,N,22.226667000000003,CC,126.68,1,0.8318463656693974,1.0,0.75,False
985,F,F,M,2,52957.0,Y,39.746666999999995,CH,151.32,4,0.27067190142120845,0.5,0.25,False
986,F,F,S,2,86747.1,N,64.85333299999999,Auto,57.4,1,0.12803261542366284,0.0,0.25,False
987,F,F,M,1,87404.6,N,63.18666700000001,Auto,160.84,4,0.08543997973508084,0.0,0.0,False
988,F,F,M,2,85394.0,Y,20.16,Auto,35.69,1,0.043555818587600915,0.0,0.0,False
989,T,F,S,0,2121.36,N,39.786667,CC,38.8,4,0.8745768312022089,1.0,0.75,False
990,F,F,M,2,63566.1,Y,56.3,CH,73.03,3,0.17752650993763794,0.0,0.25,False
991,F,F,S,0,89813.6,N,12.846667,CC,166.18,4,0.7638042370477306,1.0,0.75,False
992,F,F,M,2,82644.2,Y,33.493333,CC,41.85,4,0.11531719577347095,0.0,0.0,False
993,T,F,S,1,27783.6,N,14.04,CC,29.58,2,0.7063826270738699,0.5,0.75,False
994,F,F,M,2,60485.5,N,41.666667,Auto,40.41,1,0.0450520870374993,0.0,0.0,True
995,F,F,M,2,809.43,Y,31.913333,CH,2.89,3,0.3425784486120989,0.5,0.25,False
996,T,M,S,1,76529.8,N,58.28,CC,43.89,1,0.5090452014815176,0.5,0.5,False
997,F,F,M,2,34577.7,N,63.253333,CH,145.75,3,0.2410518013533248,0.0,0.25,False
998,T,F,S,2,19008.4,Y,52.166667,CC,147.74,2,0.6520668426436087,0.5,0.75,False
999,F,F,M,0,98056.3,N,55.966667,Auto,150.67,4,0.14134969559657234,0.0,0.25,False
1000,T,M,M,0,80000.0,Y,45.0,CH,2.21,1,0.3943675186491291,0.5,0.5,True
1001,F,M,M,0,78894.2,N,34.0,CH,46.65,2,0.4059774996815049,0.5,0.5,True
1002,T,M,S,1,16432.1,Y,20.92,CH,109.78,1,0.8693759036540943,1.0,0.75,False
1003,T,M,M,1,62797.9,N,54.446667000000005,CH,68.09,1,0.27583733203281263,0.5,0.25,False
1004,F,M,S,1,71329.9,Y,42.233333,CC,63.75,4,0.6551688312816761,0.5,0.75,True
1005,T,F,S,0,20913.6,N,53.013332999999996,CC,95.93,3,0.8451396692362442,1.0,0.75,True
1006,T,F,S,1,540.4,Y,39.213333,Auto,20.1,2,0.5979956220005358,0.5,0.5,False
1007,F,M,M,2,67339.8,N,17.006667,CC,81.72,2,0.14916596565233986,0.0,0.25,True
1008,T,M,M,1,75799.9,N,46.38,CC,94.06,2,0.2138950978501886,0.0,0.25,False
1009,T,F,S,2,15688.5,N,53.06,CC,22.42,3,0.534068225079076,0.5,0.5,False
1010,T,F,S,0,43382.3,N,16.073332999999998,CH,138.37,2,0.8789868772239843,1.0,1.0,False
1011,T,F,S,0,5185.31,N,62.053332999999995,CC,52.9,1,0.8385673364643159,1.0,0.75,False
1012,T,F,S,1,35089.0,N,16.06,CC,134.45,2,0.7436391519161384,0.5,0.75,False
1013,T,F,S,0,37000.0,N,22.433332999999998,CH,106.53,4,0.8856447698652022,1.0,1.0,True
1014,F,F,M,2,80087.7,N,41.92,CC,31.56,4,0.09116938062927746,0.0,0.0,False
1015,F,F,M,2,59691.3,N,38.04,CC,278.65,3,0.2150907819042684,0.0,0.25,False
1016,T,F,S,2,11251.1,Y,47.0,CC,141.91,4,0.7027716091831763,0.5,0.75,False
1017,T,M,M,1,70908.7,N,49.62,CC,55.47,1,0.19575435040818387,0.0,0.25,False
1018,T,M,S,0,94928.3,N,40.18,CH,93.78,1,0.7408342005007602,0.5,0.75,False
1019,F,F,M,2,50622.3,N,40.46,Auto,112.72,1,0.06378942892789609,0.0,0.0,False
1020,T,M,M,0,100020.0,Y,45.653333,CC,39.32,1,0.2804657436403757,0.5,0.25,False
1021,T,M,M,0,69000.0,Y,52.266667,CH,92.37,3,0.5143948779858257,0.5,0.5,False
1022,F,M,S,1,37626.0,N,33.866667,CH,87.12,2,0.7799604907782454,1.0,0.75,True
1023,T,F,M,1,56722.8,N,60.593332999999994,CC,74.77,4,0.22658983725193305,0.0,0.25,False
1024,T,M,M,1,120000.0,N,64.226667,CC,3.22,3,0.0920902664683127,0.0,0.0,False
1025,T,F,S,2,3416.62,Y,22.76,CC,123.7,2,0.7254781955104322,0.5,0.75,False
1026,F,F,M,0,73069.1,Y,55.63333299999999,Auto,10.39,3,0.1577694125155933,0.0,0.25,True
1027,T,M,M,1,80000.0,Y,53.213333,CC,40.9,3,0.21512155510779046,0.0,0.25,False
1028,F,F,M,2,8032.16,N,45.666667,CC,88.77,1,0.2260474273393703,0.0,0.25,False
1029,F,F,D,1,93454.3,Y,48.533333,Auto,44.13,4,0.129427234229487,0.0,0.25,False
1030,T,M,M,0,5745.0,Y,15.38,CC,44.11,2,0.6721052344605744,0.5,0.75,True
1031,F,F,S,0,92564.1,Y,49.133333,Auto,74.86,3,0.4711692591032919,0.5,0.5,False
1032,F,F,M,2,48322.5,Y,49.333333,CC,50.29,1,0.14796879441119404,0.0,0.25,False
1033,F,F,M,2,81913.8,Y,49.66,CC,53.03,3,0.1048513976682464,0.0,0.0,True
1034,T,F,S,0,919.93,N,38.26,CH,120.71,2,0.9189425467450985,1.0,1.0,False
1035,F,F,M,2,69486.8,N,30.946666999999998,CC,17.11,2,0.09817227240300773,0.0,0.0,False
1036,F,F,M,2,24482.8,N,33.533333,CH,2.0,3,0.225174594735652,0.0,0.25,False
1037,F,F,M,2,92103.8,N,52.153333,CC,14.86,1,0.06043014784473664,0.0,0.0,True
1038,T,F,S,2,8392.14,Y,36.68,CH,87.16,1,0.725609972033157,0.5,0.75,False
1039,T,F,S,0,17138.2,N,63.786667,CC,104.69,3,0.8471769359125494,1.0,0.75,False
1040,F,F,M,2,47010.1,N,57.406667000000006,CC,167.31,1,0.1605416098828395,0.0,0.25,False
1041,F,F,S,0,67239.4,N,44.433333000000005,Auto,66.7,1,0.4870531962577195,0.5,0.5,True
1042,T,M,M,1,69406.7,Y,46.826667,CC,142.23,4,0.3213577787876817,0.5,0.25,False
1043,F,F,M,2,83259.3,N,50.88,CC,4.46,2,0.07019532951883138,0.0,0.0,False
1044,F,M,M,1,20818.5,N,12.68,Auto,63.28,2,0.216689880042584,0.0,0.25,False
1045,F,F,M,2,2185.6,N,52.513332999999996,CH,28.07,4,0.2906322031044592,0.5,0.25,False
1046,T,M,M,1,76511.3,N,62.08,CC,42.52,2,0.17352283455347356,0.0,0.25,False
1047,T,F,M,1,6946.07,N,20.0,CH,34.61,1,0.453836714988182,0.5,0.5,True
1048,F,F,M,2,11234.7,Y,49.046667,CC,113.42,4,0.2980824010042795,0.5,0.25,False
1049,F,F,M,2,36660.9,Y,39.96,CH,3.36,2,0.21645394281094815,0.0,0.25,True
1050,F,F,M,2,68462.8,N,34.4,CC,90.84,1,0.11328484980403372,0.0,0.0,False
1051,F,F,M,2,72841.3,N,47.02,CC,82.53,1,0.09749374545905684,0.0,0.0,False
1052,T,M,M,1,63670.8,Y,46.146667,Auto,78.87,1,0.12798124225208807,0.0,0.25,False
1053,F,M,M,0,12387.6,N,56.17333299999999,Auto,93.85,2,0.3482429544350804,0.5,0.25,False
1054,F,F,M,1,82931.3,N,64.64,Auto,137.25,3,0.08068109935841067,0.0,0.0,False
1055,F,F,M,2,57483.9,N,44.026666999999996,CH,44.3,2,0.15189600830206476,0.0,0.25,False
1056,T,F,S,2,21274.0,N,45.526666999999996,Auto,43.31,2,0.3074869061930605,0.5,0.25,False
1057,F,F,M,2,28267.0,N,30.093333,CC,214.41,4,0.28611840476564715,0.5,0.25,False
1058,F,F,M,2,36725.1,N,55.793333,CH,94.88,4,0.2258738414069093,0.0,0.25,False
1059,T,M,S,1,94188.3,N,57.54666700000001,CC,41.51,3,0.4679903357422818,0.5,0.5,False
1060,F,F,M,2,91861.0,Y,41.98,CC,22.06,1,0.08028056685377608,0.0,0.0,False
1061,T,F,S,1,12374.9,Y,33.493333,Auto,123.59,4,0.6597316666278603,0.5,0.75,False
1062,T,F,M,2,69133.9,Y,26.833333000000003,CH,46.32,1,0.165918765768163,0.0,0.25,False
1063,F,F,M,2,84948.0,Y,29.446666999999998,CH,23.73,1,0.1263488029403569,0.0,0.25,False
1064,F,F,M,2,30998.8,N,40.96,Auto,52.91,3,0.07795164670781311,0.0,0.0,False
1065,F,M,M,2,21416.5,N,35.653333,CC,27.61,1,0.2009121309614906,0.0,0.25,False
1066,F,M,S,0,78554.2,N,16.7,Auto,35.88,2,0.5197097602326799,0.5,0.5,False
1067,T,M,S,1,3960.5,N,14.693332999999999,Auto,96.13,2,0.6618823302199649,0.5,0.75,True
1068,T,M,M,0,60101.1,Y,63.766667000000005,CH,157.96,4,0.5898744043561961,0.5,0.5,True
1069,F,F,M,2,38215.9,N,30.886667,Auto,0.97,4,0.06798425732154821,0.0,0.0,False
1070,T,F,M,1,13829.4,N,19.0,CC,176.61,2,0.4669685242021242,0.5,0.5,False
1071,F,F,M,2,49745.3,N,47.966667,CH,27.28,2,0.15727353722115311,0.0,0.25,False
1072,F,F,M,2,88427.0,N,13.86,CC,69.97,3,0.10078046038595838,0.0,0.0,False
1073,F,F,M,2,98003.7,Y,26.273333,CC,84.42,4,0.10938330617199554,0.0,0.0,False
1074,T,M,S,0,89142.7,N,53.693332999999996,CC,16.91,1,0.6242585055846279,0.5,0.5,True
1075,F,F,S,0,74530.8,N,63.086667000000006,Auto,127.89,3,0.5015099542645927,0.5,0.5,False
1076,T,F,S,0,30000.0,N,23.0,CC,265.78,1,0.8951730994378541,1.0,1.0,False
1077,F,F,M,2,76289.2,N,48.206666999999996,CC,104.63,3,0.10742108268397844,0.0,0.0,False
1078,T,M,M,1,66931.9,N,63.933333,CC,17.46,4,0.197625851548578,0.0,0.25,False
1079,F,M,M,2,9309.57,Y,25.44,CC,108.3,3,0.3590082248810821,0.5,0.25,True
1080,T,F,M,1,14085.5,N,24.0,Auto,48.08,2,0.18734139757375035,0.0,0.25,False
1081,T,F,S,0,32962.6,N,24.0,CC,168.28,3,0.8709197186616322,1.0,0.75,False
1082,T,F,S,0,35000.0,N,23.0,CC,65.79,1,0.8147839118237956,1.0,0.75,False
1083,T,F,S,2,39000.0,N,22.0,Auto,41.78,1,0.27155045564167946,0.5,0.25,False
1084,F,F,S,0,77726.4,N,56.72,Auto,23.52,1,0.39858335512928,0.5,0.5,True
1085,T,F,S,2,42000.0,N,19.0,CC,62.95,3,0.5182717081473488,0.5,0.5,False
1086,T,F,S,1,2800.68,N,45.673333,CC,134.75,2,0.7966078710008907,1.0,0.75,False
1087,F,F,M,2,90271.6,N,44.926667,CC,110.4,2,0.08787621620082745,0.0,0.0,False
1088,F,F,M,2,64816.6,Y,31.126666999999998,CC,27.87,1,0.12449539765127406,0.0,0.0,False
1089,F,F,M,2,98217.1,N,44.98,CC,42.74,4,0.07201226065531997,0.0,0.0,False
1090,T,F,S,1,2929.13,N,53.50666700000001,CH,102.23,4,0.8375883352267339,1.0,0.75,True
1091,F,F,M,2,41876.6,Y,44.093333,CC,139.44,3,0.22135222205153987,0.0,0.25,False
1092,T,M,M,0,96223.4,Y,64.76,CC,18.18,1,0.2562326259873957,0.5,0.25,False
1093,T,F,S,0,15989.3,N,61.693332999999996,CC,29.17,1,0.8051237373480404,1.0,0.75,False
1094,T,M,M,0,69168.4,Y,62.426667,CC,234.91,3,0.5231151091321867,0.5,0.5,False
